lon,lat,caseNumber,date,commonDamageName,year,dist
121.567329,25.059828,20212132,2021-09-06,褐根病,2021,松山區
121.567329,25.059828,20212136,2021-09-06,褐根病,2021,松山區
121.567329,25.059828,20212139,2021-09-06,褐根病,2021,松山區
121.567329,25.059828,20212140,2021-09-06,褐根病,2021,松山區
121.567329,25.059828,20212141,2021-09-06,褐根病,2021,松山區
121.567329,25.059828,20212142,2021-09-06,褐根病,2021,松山區
121.567329,25.059828,20212130,2021-09-06,褐根病,2021,松山區
121.567329,25.059828,20212129,2021-09-06,褐根病,2021,松山區
121.462839,25.118835,20212166,2021-09-08,褐根病,2021,北投區
121.565679,25.0838,20212172,2021-09-09,褐根病,2021,內湖區
121.565679,25.0838,20212173,2021-09-09,褐根病,2021,內湖區
121.565679,25.0838,20212174,2021-09-09,褐根病,2021,內湖區
121.550741,25.057359,20212259,2021-09-09,褐根病,2021,松山區
121.565679,25.0838,20212171,2021-09-09,褐根病,2021,內湖區
121.611847,25.033472,20212211,2021-09-13,褐根病,2021,南港區
121.521587,25.111448,20212215,2021-09-13,褐根病,2021,北投區
121.620933,25.072122,20212240,2021-09-16,褐根病,2021,內湖區
121.620933,25.072122,20212241,2021-09-16,褐根病,2021,內湖區
121.55076,25.060831,20212243,2021-09-16,褐根病,2021,松山區
121.548632,25.052539,20212244,2021-09-16,褐根病,2021,松山區
121.549829,25.06029,20212245,2021-09-16,褐根病,2021,松山區
121.561434,25.035909,20212235,2021-09-16,褐根病,2021,信義區
121.620933,25.072122,20212242,2021-09-16,褐根病,2021,內湖區
121.549193,25.15221,20212267,2021-09-20,褐根病,2021,北投區
121.549193,25.15221,20212268,2021-09-20,褐根病,2021,北投區
121.549193,25.15221,20212269,2021-09-20,褐根病,2021,北投區
121.549193,25.15221,20212270,2021-09-20,褐根病,2021,北投區
121.5394,25.05073,20212280,2021-09-23,褐根病,2021,中山區
121.5394,25.05073,20212281,2021-09-23,褐根病,2021,中山區
121.5394,25.05073,20212282,2021-09-23,褐根病,2021,中山區
121.558549,25.006286,20212286,2021-09-23,褐根病,2021,文山區
121.558549,25.006286,20212287,2021-09-23,褐根病,2021,文山區
121.558549,25.006286,20212288,2021-09-23,褐根病,2021,文山區
121.563463,25.033259,20212298,2021-09-24,褐根病,2021,信義區
121.587155,24.986067,20212320,2021-09-29,褐根病,2021,文山區
121.598517,25.089204,20212325,2021-09-29,褐根病,2021,內湖區
121.557761,25.039538,20212334,2021-09-30,褐根病,2021,信義區
121.535108,25.054986,20212340,2021-10-04,褐根病,2021,中山區
121.508421,25.049454,20212377,2021-10-04,褐根病,2021,大同區
121.477346,25.134704,20212363,2021-10-05,褐根病,2021,北投區
121.477346,25.134704,20212368,2021-10-05,褐根病,2021,北投區
121.560221,24.987272,20212379,2021-10-06,褐根病,2021,文山區
121.570031,25.037233,20212408,2021-10-07,褐根病,2021,信義區
121.48396,25.134929,20212390,2021-10-07,褐根病,2021,北投區
121.535108,25.054986,20212422,2021-10-12,褐根病,2021,中山區
121.535108,25.054986,20212421,2021-10-12,褐根病,2021,中山區
121.518317,25.10756,20212419,2021-10-12,褐根病,2021,北投區
121.536422,25.001509,20212416,2021-10-12,褐根病,2021,文山區
121.54512,25.000139,20212414,2021-10-12,褐根病,2021,文山區
121.535108,25.054986,20212420,2021-10-12,褐根病,2021,中山區
121.514737,25.105929,20212437,2021-10-14,褐根病,2021,北投區
121.533177,25.044206,20212462,2021-10-15,褐根病,2021,大安區
121.566835,24.998282,20212476,2021-10-18,褐根病,2021,文山區
121.51711,25.092382,20212529,2021-10-18,褐根病,2021,士林區
121.593944,25.055464,20212512,2021-10-19,褐根病,2021,南港區
121.532328,25.124357,20212530,2021-10-19,褐根病,2021,士林區
121.532205,25.110759,20212851,2021-10-19,褐根病,2021,士林區
121.59505,25.08034,20212695,2021-10-19,褐根病,2021,內湖區
121.59505,25.08034,20212694,2021-10-19,褐根病,2021,內湖區
121.59505,25.08034,20212693,2021-10-19,褐根病,2021,內湖區
121.59505,25.08034,20212692,2021-10-19,褐根病,2021,內湖區
121.59505,25.08034,20212691,2021-10-19,褐根病,2021,內湖區
121.59505,25.08034,20212690,2021-10-19,褐根病,2021,內湖區
121.59505,25.08034,20212689,2021-10-19,褐根病,2021,內湖區
121.59505,25.08034,20212688,2021-10-19,褐根病,2021,內湖區
121.59505,25.08034,20212687,2021-10-19,褐根病,2021,內湖區
121.603472,25.062864,20212683,2021-10-19,褐根病,2021,內湖區
121.603472,25.062864,20212682,2021-10-19,褐根病,2021,內湖區
121.603657,25.06223,20212681,2021-10-19,褐根病,2021,內湖區
121.603472,25.062864,20212680,2021-10-19,褐根病,2021,內湖區
121.603657,25.06223,20212679,2021-10-19,褐根病,2021,內湖區
121.603472,25.062864,20212678,2021-10-19,褐根病,2021,內湖區
121.532205,25.110759,20212852,2021-10-19,褐根病,2021,士林區
121.570922,25.02816,20212542,2021-10-20,褐根病,2021,信義區
121.570571,25.029939,20212541,2021-10-20,褐根病,2021,信義區
121.542961,24.999834,20212553,2021-10-21,褐根病,2021,文山區
121.559987,24.987065,20212560,2021-10-21,褐根病,2021,文山區
121.504621,25.137021,20212705,2021-10-21,褐根病,2021,北投區
121.504621,25.137021,20212706,2021-10-21,褐根病,2021,北投區
121.542975,24.999822,20212554,2021-10-21,褐根病,2021,文山區
121.5224,25.117543,20212579,2021-10-26,褐根病,2021,北投區
121.5224,25.117543,20212580,2021-10-26,褐根病,2021,北投區
121.5224,25.117543,20212581,2021-10-26,褐根病,2021,北投區
121.5224,25.117543,20212583,2021-10-26,褐根病,2021,北投區
121.5224,25.117543,20212582,2021-10-26,褐根病,2021,北投區
121.537793,24.993469,20212589,2021-10-28,褐根病,2021,文山區
121.528665,25.036639,20212684,2021-10-28,褐根病,2021,中正區
121.537919,24.99345,20212590,2021-10-28,褐根病,2021,文山區
121.533355,25.018123,20212593,2021-10-28,褐根病,2021,大安區
121.54415,25.139491,20212601,2021-11-01,褐根病,2021,士林區
121.52221,25.06684,20212603,2021-11-01,褐根病,2021,中山區
121.52221,25.06684,20212604,2021-11-01,褐根病,2021,中山區
121.52221,25.06684,20212605,2021-11-01,褐根病,2021,中山區
121.573793,25.0487,20212685,2021-11-04,褐根病,2021,信義區
121.573793,25.0487,20212686,2021-11-04,褐根病,2021,信義區
121.513015,25.038606,20212639,2021-11-04,褐根病,2021,中正區
121.555477,25.103567,20212637,2021-11-04,褐根病,2021,士林區
121.555477,25.103567,20212636,2021-11-04,褐根病,2021,士林區
121.496399,25.030823,20212633,2021-11-04,褐根病,2021,萬華區
121.602641,25.08334,20212668,2021-11-05,褐根病,2021,內湖區
121.568693,25.035963,20212700,2021-11-09,褐根病,2021,信義區
121.518545,25.085996,20212787,2021-11-11,褐根病,2021,士林區
121.586268,25.069167,20212760,2021-11-15,褐根病,2021,內湖區
121.562298,25.062508,20212761,2021-11-15,褐根病,2021,松山區
121.562298,25.062508,20212762,2021-11-15,褐根病,2021,松山區
121.562298,25.062508,20212763,2021-11-15,褐根病,2021,松山區
121.557381,25.036309,20212765,2021-11-15,褐根病,2021,大安區
121.51358,25.035559,20212777,2021-11-15,褐根病,2021,中正區
121.621506,25.074844,20212796,2021-11-17,褐根病,2021,內湖區
121.549457,25.037619,20212807,2021-11-18,褐根病,2021,大安區
121.53655,25.00148,20212813,2021-11-18,褐根病,2021,文山區
121.53655,25.00148,20212816,2021-11-18,褐根病,2021,文山區
121.502382,25.141582,20212853,2021-11-23,褐根病,2021,北投區
121.54725,24.988138,20212869,2021-11-26,褐根病,2021,文山區
121.559931,24.987088,20212877,2021-11-29,褐根病,2021,文山區
121.559931,24.987074,20212878,2021-11-29,褐根病,2021,文山區
121.513379,25.064287,20212965,2021-11-30,褐根病,2021,大同區
121.549647,25.019507,20212888,2021-12-02,褐根病,2021,大安區
121.513379,25.064287,20212940,2021-12-06,褐根病,2021,大同區
121.487396,25.103352,20212943,2021-12-06,褐根病,2021,士林區
121.487396,25.103352,20212944,2021-12-06,褐根病,2021,士林區
121.487396,25.103352,20212946,2021-12-06,褐根病,2021,士林區
121.487396,25.103352,20212947,2021-12-06,褐根病,2021,士林區
121.487396,25.103352,20212948,2021-12-06,褐根病,2021,士林區
121.487396,25.103352,20212950,2021-12-06,褐根病,2021,士林區
121.487396,25.103352,20212952,2021-12-06,褐根病,2021,士林區
121.559963,24.987049,20212958,2021-12-06,褐根病,2021,文山區
121.560017,24.987136,20212959,2021-12-06,褐根病,2021,文山區
121.560017,24.987136,20212960,2021-12-06,褐根病,2021,文山區
121.560017,24.987136,20212962,2021-12-06,褐根病,2021,文山區
121.512176,25.031132,20212986,2021-12-06,褐根病,2021,中正區
121.529307,25.021894,20212990,2021-12-09,褐根病,2021,大安區
121.553694,25.025735,20213019,2021-12-09,褐根病,2021,大安區
121.516477,25.054387,20213024,2021-12-10,褐根病,2021,大同區
121.560042,24.995801,20213059,2021-12-15,褐根病,2021,文山區
121.55588,24.989186,20213085,2021-12-20,褐根病,2021,文山區
121.563825,25.106099,20213087,2021-12-20,褐根病,2021,士林區
121.529357,25.021137,20213095,2021-12-20,褐根病,2021,大安區
121.529357,25.021137,20213096,2021-12-20,褐根病,2021,大安區
121.493853,25.135948,20213107,2021-12-27,褐根病,2021,北投區
121.493853,25.135948,20213108,2021-12-27,褐根病,2021,北投區
121.493853,25.135948,20213109,2021-12-27,褐根病,2021,北投區
121.493853,25.135948,20213110,2021-12-27,褐根病,2021,北投區
121.493853,25.135948,20213111,2021-12-27,褐根病,2021,北投區
121.493853,25.135948,20213112,2021-12-27,褐根病,2021,北投區
121.493853,25.135948,20213113,2021-12-27,褐根病,2021,北投區
121.493853,25.135948,20213114,2021-12-27,褐根病,2021,北投區
121.493853,25.135948,20213115,2021-12-27,褐根病,2021,北投區
121.493853,25.135948,20213116,2021-12-27,褐根病,2021,北投區
121.522712,25.070514,20213118,2021-12-28,褐根病,2021,中山區
121.522712,25.070514,20213119,2021-12-28,褐根病,2021,中山區
121.5292,25.070838,20213120,2021-12-28,褐根病,2021,中山區
121.5292,25.070838,20213121,2021-12-28,褐根病,2021,中山區
121.5292,25.070838,20213122,2021-12-28,褐根病,2021,中山區
121.5292,25.070838,20213124,2021-12-28,褐根病,2021,中山區
121.5292,25.070838,20213123,2021-12-28,褐根病,2021,中山區
121.5292,25.070838,20213125,2021-12-28,褐根病,2021,中山區
121.5292,25.070838,20213126,2021-12-28,褐根病,2021,中山區
121.5292,25.070838,20213127,2021-12-28,褐根病,2021,中山區
121.522747,25.053091,20213128,2021-12-28,褐根病,2021,中山區
121.522747,25.053091,20213129,2021-12-28,褐根病,2021,中山區
121.522747,25.053091,20213130,2021-12-28,褐根病,2021,中山區
121.530186,25.105232,20220072,2022-01-05,褐根病,2022,士林區
121.565709,25.061974,20220050,2022-01-05,褐根病,2022,松山區
121.565709,25.061974,20220049,2022-01-05,褐根病,2022,松山區
121.565709,25.061974,20220048,2022-01-05,褐根病,2022,松山區
121.565709,25.061974,20220047,2022-01-05,褐根病,2022,松山區
121.621927,25.057495,20220043,2022-01-06,褐根病,2022,南港區
121.500683,25.100791,20220039,2022-01-06,褐根病,2022,北投區
121.526841,25.017692,20220052,2022-01-07,褐根病,2022,中正區
121.526841,25.017692,20220053,2022-01-07,褐根病,2022,中正區
121.526841,25.017692,20220054,2022-01-07,褐根病,2022,中正區
121.526841,25.017692,20220055,2022-01-07,褐根病,2022,中正區
121.526841,25.017692,20220056,2022-01-07,褐根病,2022,中正區
121.575448,25.079737,20220107,2022-01-12,褐根病,2022,內湖區
121.575448,25.079737,20220108,2022-01-12,褐根病,2022,內湖區
121.575448,25.079737,20220109,2022-01-12,褐根病,2022,內湖區
121.575448,25.079737,20220110,2022-01-12,褐根病,2022,內湖區
121.575448,25.079737,20220111,2022-01-12,褐根病,2022,內湖區
121.508267,25.051233,20220114,2022-01-13,褐根病,2022,大同區
121.508267,25.051233,20220115,2022-01-13,褐根病,2022,大同區
121.580094,25.044638,20220128,2022-01-17,褐根病,2022,信義區
121.477346,25.134704,20220130,2022-01-19,褐根病,2022,北投區
121.477346,25.134704,20220131,2022-01-19,褐根病,2022,北投區
121.477346,25.134704,20220132,2022-01-19,褐根病,2022,北投區
121.477346,25.134704,20220133,2022-01-19,褐根病,2022,北投區
121.545752,25.094446,20220187,2022-01-27,褐根病,2022,士林區
121.554043,25.025482,20220188,2022-01-27,褐根病,2022,信義區
121.535122,25.057442,20220192,2022-01-28,褐根病,2022,中山區
121.537196,25.036656,20220197,2022-02-03,褐根病,2022,大安區
121.537196,25.036656,20220198,2022-02-03,褐根病,2022,大安區
121.576504,24.987419,20220215,2022-02-09,褐根病,2022,文山區
121.547679,25.020397,20220221,2022-02-10,褐根病,2022,大安區
121.529445,25.069992,20220255,2022-02-11,褐根病,2022,中山區
121.529445,25.069992,20220254,2022-02-11,褐根病,2022,中山區
121.501502,25.127045,20220245,2022-02-14,褐根病,2022,北投區
121.501502,25.127045,20220247,2022-02-14,褐根病,2022,北投區
121.501502,25.127045,20220248,2022-02-14,褐根病,2022,北投區
121.501502,25.127045,20220249,2022-02-14,褐根病,2022,北投區
121.501502,25.127045,20220251,2022-02-14,褐根病,2022,北投區
121.501502,25.127045,20220252,2022-02-14,褐根病,2022,北投區
121.52847,25.047786,20220256,2022-02-14,褐根病,2022,中山區
121.553032,25.059435,20220277,2022-02-22,褐根病,2022,松山區
121.559474,25.053696,20220307,2022-02-24,褐根病,2022,松山區
121.539533,25.055791,20220308,2022-02-25,褐根病,2022,中山區
121.553032,25.059435,20220301,2022-03-01,褐根病,2022,松山區
121.567666,25.061669,20220327,2022-03-04,褐根病,2022,松山區
121.510468,25.058969,20220328,2022-03-07,褐根病,2022,大同區
121.565041,25.001259,20220330,2022-03-09,褐根病,2022,文山區
121.562298,25.062508,20220334,2022-03-10,褐根病,2022,松山區
121.562298,25.062508,20220335,2022-03-10,褐根病,2022,松山區
121.562298,25.062508,20220336,2022-03-10,褐根病,2022,松山區
121.571113,24.997108,20220338,2022-03-10,褐根病,2022,文山區
121.538832,25.011184,20220362,2022-03-14,褐根病,2022,大安區
121.522079,25.064879,20220397,2022-03-15,褐根病,2022,中山區
121.558261,24.987506,20220379,2022-03-16,褐根病,2022,文山區
121.492722,25.027628,20220380,2022-03-16,褐根病,2022,萬華區
121.492722,25.027628,20220382,2022-03-16,褐根病,2022,萬華區
121.492722,25.027628,20220383,2022-03-16,褐根病,2022,萬華區
121.492722,25.027628,20220384,2022-03-16,褐根病,2022,萬華區
121.492722,25.027628,20220385,2022-03-16,褐根病,2022,萬華區
121.492722,25.027628,20220386,2022-03-16,褐根病,2022,萬華區
121.525887,25.114097,20220389,2022-03-16,褐根病,2022,士林區
121.492722,25.027628,20220387,2022-03-16,褐根病,2022,萬華區
121.521534,25.034751,20220442,2022-03-22,褐根病,2022,中正區
121.52221,25.06684,20220447,2022-03-24,褐根病,2022,中山區
121.52938,25.013065,20220486,2022-03-29,褐根病,2022,中正區
121.55657,25.184524,20220492,2022-03-30,褐根病,2022,北投區
121.552956,25.058156,20220653,2022-03-31,褐根病,2022,松山區
121.467775,25.118346,20220525,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220526,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220527,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220528,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220531,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220532,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220534,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220535,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220537,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220542,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220544,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220545,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220546,2022-04-07,褐根病,2022,北投區
121.467775,25.118346,20220547,2022-04-07,褐根病,2022,北投區
121.492722,25.027628,20220564,2022-04-08,褐根病,2022,萬華區
121.492722,25.027628,20220565,2022-04-08,褐根病,2022,萬華區
121.492722,25.027628,20220566,2022-04-08,褐根病,2022,萬華區
121.492722,25.027628,20220567,2022-04-08,褐根病,2022,萬華區
121.552956,25.058156,20220654,2022-04-08,褐根病,2022,松山區
121.548846,25.037818,20220576,2022-04-11,褐根病,2022,大安區
121.531565,25.021202,20220577,2022-04-11,褐根病,2022,大安區
121.557751,25.039387,20220590,2022-04-12,褐根病,2022,信義區
121.557338,25.034588,20220610,2022-04-12,褐根病,2022,大安區
121.467658,25.132803,20220612,2022-04-12,褐根病,2022,北投區
121.467658,25.132803,20220613,2022-04-12,褐根病,2022,北投區
121.467658,25.132803,20220615,2022-04-12,褐根病,2022,北投區
121.467658,25.132803,20220616,2022-04-12,褐根病,2022,北投區
121.594945,25.080034,20220618,2022-04-12,褐根病,2022,內湖區
121.594945,25.080034,20220619,2022-04-12,褐根病,2022,內湖區
121.594945,25.080034,20220620,2022-04-12,褐根病,2022,內湖區
121.611847,25.033472,20220634,2022-04-14,褐根病,2022,南港區
121.547177,25.158458,20220637,2022-04-14,褐根病,2022,北投區
121.527772,25.047394,20220655,2022-04-15,褐根病,2022,中山區
121.522081,25.032333,20220681,2022-04-20,褐根病,2022,中正區
121.577506,25.062167,20220684,2022-04-20,褐根病,2022,內湖區
121.532947,25.068939,20220729,2022-04-25,褐根病,2022,中山區
121.558301,25.05766,20220730,2022-04-28,褐根病,2022,松山區
121.549146,25.019639,20220726,2022-04-29,褐根病,2022,大安區
121.549146,25.019639,20220727,2022-04-29,褐根病,2022,大安區
121.51246,25.0302,20220731,2022-05-03,褐根病,2022,中正區
121.552937,25.058131,20220777,2022-05-03,褐根病,2022,松山區
121.5896,25.069275,20220734,2022-05-04,褐根病,2022,內湖區
121.528695,25.043705,20220741,2022-05-05,褐根病,2022,中正區
121.521799,25.112142,20220765,2022-05-12,褐根病,2022,北投區
121.52196,25.111373,20220766,2022-05-12,褐根病,2022,北投區
121.536752,25.001639,20220809,2022-05-18,褐根病,2022,文山區
121.604684,25.086704,20220818,2022-05-20,褐根病,2022,內湖區
121.557763,25.061132,20220865,2022-05-24,褐根病,2022,松山區
121.517825,25.086206,20220904,2022-05-24,褐根病,2022,士林區
121.53772,25.114732,20220840,2022-05-25,褐根病,2022,士林區
121.558983,25.05923,20220975,2022-05-26,褐根病,2022,松山區
121.558985,25.059165,20220974,2022-05-26,褐根病,2022,松山區
121.558925,25.059184,20220973,2022-05-26,褐根病,2022,松山區
121.558892,25.059228,20220972,2022-05-26,褐根病,2022,松山區
121.604684,25.086704,20220908,2022-05-30,褐根病,2022,內湖區
121.536611,25.037599,20220981,2022-06-02,褐根病,2022,大安區
121.536611,25.037599,20220982,2022-06-02,褐根病,2022,大安區
121.536611,25.037599,20220983,2022-06-02,褐根病,2022,大安區
121.536611,25.037599,20220984,2022-06-02,褐根病,2022,大安區
121.541876,25.053256,20220988,2022-06-02,褐根病,2022,中山區
121.541873,25.053196,20220989,2022-06-02,褐根病,2022,中山區
121.541873,25.053196,20220990,2022-06-02,褐根病,2022,中山區
121.559758,25.05963,20221001,2022-06-05,褐根病,2022,松山區
121.522206,25.072486,20221002,2022-06-06,褐根病,2022,中山區
121.5648,24.98168,20221014,2022-06-09,褐根病,2022,文山區
121.510467,25.060641,20221015,2022-06-09,褐根病,2022,大同區
121.559764,25.059639,20221027,2022-06-09,褐根病,2022,松山區
121.530183,25.049759,20221018,2022-06-10,褐根病,2022,中山區
121.530183,25.049759,20221019,2022-06-10,褐根病,2022,中山區
121.536492,25.001071,20221024,2022-06-10,褐根病,2022,文山區
121.562534,25.030327,20221029,2022-06-13,褐根病,2022,信義區
121.52221,25.06684,20221037,2022-06-13,褐根病,2022,中山區
121.546817,25.084367,20221077,2022-06-13,褐根病,2022,中山區
121.547148,25.084962,20221078,2022-06-13,褐根病,2022,中山區
121.539847,25.064178,20221079,2022-06-13,褐根病,2022,中山區
121.546817,25.084367,20221076,2022-06-13,褐根病,2022,中山區
121.576504,24.987419,20221045,2022-06-14,褐根病,2022,文山區
121.574287,25.052922,20221046,2022-06-14,褐根病,2022,內湖區
121.538832,25.011184,20221054,2022-06-14,褐根病,2022,大安區
121.539966,25.111168,20221064,2022-06-14,褐根病,2022,士林區
121.539966,25.111168,20221065,2022-06-14,褐根病,2022,士林區
121.539966,25.111168,20221066,2022-06-14,褐根病,2022,士林區
121.558115,25.061276,20221084,2022-06-14,褐根病,2022,松山區
121.558477,25.061256,20221083,2022-06-14,褐根病,2022,松山區
121.558356,25.061244,20221082,2022-06-14,褐根病,2022,松山區
121.512552,25.065186,20221081,2022-06-14,褐根病,2022,大同區
121.512559,25.065179,20221080,2022-06-14,褐根病,2022,大同區
121.50549,25.023996,20221043,2022-06-14,褐根病,2022,萬華區
121.519166,25.119182,20221067,2022-06-15,褐根病,2022,北投區
121.54883,25.037865,20221073,2022-06-16,褐根病,2022,大安區
121.54883,25.037865,20221072,2022-06-16,褐根病,2022,大安區
121.54883,25.037865,20221071,2022-06-16,褐根病,2022,大安區
121.540828,25.06325,20221247,2022-06-16,褐根病,2022,中山區
121.519729,25.073661,20221088,2022-06-17,褐根病,2022,大同區
121.554809,25.050851,20221305,2022-06-17,褐根病,2022,松山區
121.552955,25.058157,20221306,2022-06-17,褐根病,2022,松山區
121.507702,25.049539,20221246,2022-06-18,褐根病,2022,大同區
121.555477,25.103567,20221119,2022-06-20,褐根病,2022,士林區
121.574775,25.035387,20221232,2022-06-23,褐根病,2022,信義區
121.577506,25.062167,20221244,2022-06-27,褐根病,2022,內湖區
121.548821,25.037866,20221256,2022-06-28,褐根病,2022,大安區
121.548821,25.037866,20221257,2022-06-28,褐根病,2022,大安區
121.527383,25.029599,20221259,2022-06-28,褐根病,2022,大安區
121.552163,25.056459,20221261,2022-06-28,褐根病,2022,松山區
121.552163,25.056459,20221262,2022-06-28,褐根病,2022,松山區
121.529419,25.069022,20221358,2022-06-28,褐根病,2022,中山區
121.517642,25.099762,20221275,2022-06-29,褐根病,2022,士林區
121.518343,25.035539,20221277,2022-06-29,褐根病,2022,中正區
121.557994,25.048456,20221287,2022-07-01,褐根病,2022,松山區
121.529931,25.105291,20221290,2022-07-01,褐根病,2022,士林區
121.516672,25.060118,20221291,2022-07-01,褐根病,2022,大同區
121.551285,25.06011,20221307,2022-07-03,褐根病,2022,松山區
121.548703,25.057334,20221308,2022-07-03,褐根病,2022,松山區
121.531058,25.110582,20221294,2022-07-04,褐根病,2022,士林區
121.531058,25.110582,20221295,2022-07-04,褐根病,2022,士林區
121.531058,25.110582,20221296,2022-07-04,褐根病,2022,士林區
121.531058,25.110582,20221297,2022-07-04,褐根病,2022,士林區
121.531058,25.110582,20221298,2022-07-04,褐根病,2022,士林區
121.552095,25.056749,20221302,2022-07-04,褐根病,2022,松山區
121.552095,25.056749,20221303,2022-07-04,褐根病,2022,松山區
121.53801,24.99284,20221312,2022-07-05,褐根病,2022,文山區
121.574748,25.034467,20221323,2022-07-08,褐根病,2022,信義區
121.574779,25.035477,20221330,2022-07-12,褐根病,2022,信義區
121.57478,25.035556,20221331,2022-07-12,褐根病,2022,信義區
121.574775,25.035387,20221332,2022-07-12,褐根病,2022,信義區
121.518527,25.061275,20221338,2022-07-13,褐根病,2022,大同區
121.548821,25.037866,20221341,2022-07-13,褐根病,2022,大安區
121.548821,25.037866,20221342,2022-07-13,褐根病,2022,大安區
121.555362,25.056757,20221344,2022-07-14,褐根病,2022,松山區
121.55814,25.061333,20221359,2022-07-14,褐根病,2022,松山區
121.557988,25.061316,20221360,2022-07-14,褐根病,2022,松山區
121.561907,25.078179,20221474,2022-07-15,褐根病,2022,中山區
121.507435,25.081614,20221353,2022-07-15,褐根病,2022,士林區
121.514329,25.081314,20221356,2022-07-15,褐根病,2022,士林區
121.531953,25.065571,20221505,2022-07-18,褐根病,2022,中山區
121.531953,25.065571,20221570,2022-07-18,褐根病,2022,中山區
121.538203,25.033052,20221384,2022-07-21,褐根病,2022,大安區
121.561385,25.047599,20221506,2022-07-22,褐根病,2022,松山區
121.531681,25.056489,20221572,2022-08-01,褐根病,2022,中山區
121.531681,25.056489,20221573,2022-08-01,褐根病,2022,中山區
121.521846,25.073867,20221574,2022-08-01,褐根病,2022,中山區
121.532976,25.070152,20221571,2022-08-01,褐根病,2022,中山區
121.566882,25.061618,20221507,2022-08-01,褐根病,2022,松山區
121.532976,25.070152,20221509,2022-08-01,褐根病,2022,中山區
121.565374,25.060241,20221508,2022-08-01,褐根病,2022,松山區
121.530186,25.105232,20221629,2022-08-05,褐根病,2022,士林區
121.507668,25.036954,20221529,2022-08-05,褐根病,2022,中正區
121.5365,25.003167,20221530,2022-08-05,褐根病,2022,文山區
121.536443,25.001105,20221531,2022-08-05,褐根病,2022,文山區
121.536453,25.001143,20221532,2022-08-05,褐根病,2022,文山區
121.514183,25.052027,20221540,2022-08-08,褐根病,2022,大同區
121.558138,25.061334,20221575,2022-08-08,褐根病,2022,松山區
121.526141,25.014589,20221535,2022-08-08,褐根病,2022,中正區
121.490086,25.025052,20221536,2022-08-08,褐根病,2022,萬華區
121.49009,25.024798,20221537,2022-08-08,褐根病,2022,萬華區
121.548789,25.045261,20221628,2022-08-09,褐根病,2022,松山區
121.530183,25.049759,20221585,2022-08-12,褐根病,2022,中山區
121.518301,25.087392,20221586,2022-08-12,褐根病,2022,士林區
121.518301,25.087392,20221587,2022-08-12,褐根病,2022,士林區
121.524278,25.117218,20221582,2022-08-12,褐根病,2022,士林區
121.496205,25.035591,20221581,2022-08-12,褐根病,2022,萬華區
121.496205,25.035591,20221580,2022-08-12,褐根病,2022,萬華區
121.530183,25.049759,20221584,2022-08-12,褐根病,2022,中山區
121.546793,25.051524,20221595,2022-08-15,褐根病,2022,松山區
121.530183,25.049759,20221621,2022-08-16,褐根病,2022,中山區
121.565229,25.001086,20221605,2022-08-16,褐根病,2022,文山區
121.601442,25.06726,20221632,2022-08-17,褐根病,2022,內湖區
121.601693,25.067461,20221631,2022-08-17,褐根病,2022,內湖區
121.549122,25.022065,20221636,2022-08-18,褐根病,2022,大安區
121.516672,25.060118,20221654,2022-08-19,褐根病,2022,大同區
121.558994,24.986811,20221658,2022-08-19,褐根病,2022,文山區
121.594945,25.080034,20221647,2022-08-19,褐根病,2022,內湖區
121.594945,25.080034,20221646,2022-08-19,褐根病,2022,內湖區
121.594945,25.080034,20221645,2022-08-19,褐根病,2022,內湖區
121.594945,25.080034,20221644,2022-08-19,褐根病,2022,內湖區
121.516672,25.060118,20221649,2022-08-19,褐根病,2022,大同區
121.516672,25.060118,20221650,2022-08-19,褐根病,2022,大同區
121.514155,25.051941,20221667,2022-08-22,褐根病,2022,大同區
121.587173,25.069184,20221660,2022-08-22,褐根病,2022,內湖區
121.5706,25.05278,20221706,2022-08-25,褐根病,2022,松山區
121.56991,25.05666,20221707,2022-08-25,褐根病,2022,松山區
121.56982,25.05716,20221708,2022-08-25,褐根病,2022,松山區
121.56946,25.05928,20221709,2022-08-25,褐根病,2022,松山區
121.55587,25.05508,20221711,2022-08-25,褐根病,2022,松山區
121.56115,25.0616,20221716,2022-08-25,褐根病,2022,松山區
121.5615,25.05987,20221717,2022-08-25,褐根病,2022,松山區
121.56048,25.06077,20221718,2022-08-25,褐根病,2022,松山區
121.5613,25.06137,20221719,2022-08-25,褐根病,2022,松山區
121.5616,25.05791,20221710,2022-08-25,褐根病,2022,松山區
121.561885,25.078283,20221818,2022-08-26,褐根病,2022,中山區
121.561885,25.078283,20221822,2022-08-26,褐根病,2022,中山區
121.548367,25.026496,20221712,2022-08-29,褐根病,2022,大安區
