lon,lat,caseNumber,date,commonDamageName,year
121.538832,25.011184,20220151,2022-01-22,疫病,2022
121.538832,25.011184,20220152,2022-01-22,疫病,2022
121.536021,25.023159,20220153,2022-01-22,移植不當,2022
121.535916,25.041673,20220154,2022-01-22,腐朽,2022
121.550682,25.037501,20220165,2022-01-24,腐朽,2022
121.551642,25.023451,20220166,2022-01-24,腐朽,2022
121.560469,24.986969,20220170,2022-01-25,腐朽,2022
121.560469,24.986969,20220174,2022-01-25,腐朽,2022
121.560469,24.986969,20220177,2022-01-25,腐朽,2022
121.560469,24.986969,20220178,2022-01-25,腐朽,2022
121.545752,25.094446,20220187,2022-01-27,褐根病,2022
121.554043,25.025482,20220188,2022-01-27,褐根病,2022
121.550748,25.024931,20220189,2022-01-27,腐朽,2022
121.550748,25.024931,20220190,2022-01-27,腐朽,2022
121.546669,25.019015,20220191,2022-01-27,靈芝根基腐病,2022
121.535122,25.057442000000002,20220192,2022-01-28,褐根病,2022
121.546753,25.024212,20220195,2022-02-03,腐朽,2022
121.550605,25.018056,20220196,2022-02-03,腐朽,2022
121.537196,25.036656,20220197,2022-02-03,褐根病,2022
121.537196,25.036656,20220198,2022-02-03,褐根病,2022
121.548835,25.037823,20220199,2022-02-03,腐朽,2022
121.548835,25.037823,20220200,2022-02-03,腐朽,2022
121.576504,24.987419,20220215,2022-02-09,褐根病,2022
121.542906,25.034315,20220217,2022-02-10,不當鋪面,2022
121.542906,25.034315,20220218,2022-02-10,不當鋪面,2022
121.547679,25.020397,20220219,2022-02-10,不當鋪面,2022
121.547679,25.020397,20220220,2022-02-10,腐朽,2022
121.547679,25.020397,20220221,2022-02-10,褐根病,2022
121.5432,25.038234,20220222,2022-02-10,腐朽,2022
121.529445,25.069992,20220255,2022-02-11,褐根病,2022
121.529445,25.069992,20220254,2022-02-11,褐根病,2022
121.501502,25.127045,20220244,2022-02-14,腐朽,2022
121.501502,25.127045,20220245,2022-02-14,褐根病,2022
121.501502,25.127045,20220247,2022-02-14,褐根病,2022
121.501502,25.127045,20220248,2022-02-14,褐根病,2022
121.501502,25.127045,20220249,2022-02-14,褐根病,2022
121.501502,25.127045,20220251,2022-02-14,褐根病,2022
121.501502,25.127045,20220252,2022-02-14,褐根病,2022
121.501502,25.127045,20220239,2022-02-14,癌腫病,2022
121.52847,25.047786,20220256,2022-02-14,褐根病,2022
121.516084,25.072549,20220271,2022-02-21,不當鋪面,2022
121.553032,25.059435,20220277,2022-02-22,褐根病,2022
121.559474,25.053696,20220307,2022-02-24,褐根病,2022
121.620608,25.069297,20220285,2022-02-24,移植不當,2022
121.620797,25.069269,20220284,2022-02-24,移植不當,2022
121.620841,25.069347,20220283,2022-02-24,移植不當,2022
121.539533,25.055791,20220308,2022-02-25,褐根病,2022
121.553032,25.059435,20220301,2022-03-01,褐根病,2022
121.53633,25.101677,20220310,2022-03-02,不當鋪面,2022
121.567666,25.061669,20220327,2022-03-04,褐根病,2022
121.510468,25.058969,20220328,2022-03-07,褐根病,2022
121.565041,25.001259,20220330,2022-03-09,褐根病,2022
121.562298,25.062508,20220334,2022-03-10,褐根病,2022
121.562298,25.062508,20220335,2022-03-10,褐根病,2022
121.562298,25.062508,20220336,2022-03-10,褐根病,2022
121.571113,24.997108,20220338,2022-03-10,褐根病,2022
121.585562,25.047109,20220341,2022-03-10,腐朽,2022
121.585562,25.047109,20220342,2022-03-10,腐朽,2022
121.595197,25.053554,20220343,2022-03-11,靈芝根基腐病,2022
121.524853,25.026646,20220346,2022-03-14,腐朽,2022
121.535465,25.022222,20220347,2022-03-14,靈芝根基腐病,2022
121.526117,25.028705,20220348,2022-03-14,腐朽,2022
121.533775,25.019006,20220349,2022-03-14,腐朽,2022
121.538374,25.035938,20220351,2022-03-14,腐朽,2022
121.53821,25.034865,20220353,2022-03-14,腐朽,2022
121.549647,25.019507,20220357,2022-03-14,腐朽,2022
NA,NA,20220359,2022-03-14,腐朽,2022
121.552699,25.035796,20220360,2022-03-14,腐朽,2022
121.538832,25.011184,20220362,2022-03-14,褐根病,2022
121.562376,24.981981,20220370,2022-03-15,腐朽,2022
121.522081,25.032333,20220371,2022-03-15,花台固封,2022
121.524278,25.105007,20220372,2022-03-15,腐朽,2022
121.524278,25.105007,20220374,2022-03-15,腐朽,2022
121.522079,25.064879,20220397,2022-03-15,褐根病,2022
121.558261,24.987506,20220379,2022-03-16,褐根病,2022
121.492722,25.027628,20220380,2022-03-16,褐根病,2022
121.492722,25.027628,20220382,2022-03-16,褐根病,2022
121.492722,25.027628,20220383,2022-03-16,褐根病,2022
121.492722,25.027628,20220384,2022-03-16,褐根病,2022
121.492722,25.027628,20220385,2022-03-16,褐根病,2022
121.492722,25.027628,20220386,2022-03-16,褐根病,2022
121.525887,25.114097,20220389,2022-03-16,褐根病,2022
121.492722,25.027628,20220387,2022-03-16,褐根病,2022
121.521534,25.034751,20220442,2022-03-22,褐根病,2022
121.52221,25.06684,20220447,2022-03-24,褐根病,2022
121.535515,25.042214,20220466,2022-03-25,腐朽,2022
121.535515,25.042214,20220482,2022-03-28,不當鋪面,2022
121.535515,25.042214,20220483,2022-03-28,不當鋪面,2022
121.522081,25.032333,20220484,2022-03-28,花台固封,2022
121.52938,25.013065,20220486,2022-03-29,褐根病,2022
121.55657,25.184524,20220492,2022-03-30,褐根病,2022
121.552956,25.058156,20220653,2022-03-31,褐根病,2022
121.535935,25.045687,20220518,2022-04-06,銹病,2022
121.467775,25.118346,20220525,2022-04-07,褐根病,2022
121.467775,25.118346,20220526,2022-04-07,褐根病,2022
121.467775,25.118346,20220527,2022-04-07,褐根病,2022
121.467775,25.118346,20220528,2022-04-07,褐根病,2022
121.513379,25.064287,20220529,2022-04-07,土壤硬實,2022
121.532345,25.046343,20220530,2022-04-07,褐斑病,2022
121.467775,25.118346,20220531,2022-04-07,褐根病,2022
121.467775,25.118346,20220532,2022-04-07,褐根病,2022
121.513379,25.064287,20220533,2022-04-07,土壤硬實,2022
121.467775,25.118346,20220534,2022-04-07,褐根病,2022
121.467775,25.118346,20220535,2022-04-07,褐根病,2022
121.467775,25.118346,20220537,2022-04-07,褐根病,2022
121.513379,25.064287,20220538,2022-04-07,疫病,2022
121.513379,25.064287,20220540,2022-04-07,土壤硬實,2022
121.513379,25.064287,20220541,2022-04-07,土壤硬實,2022
121.467775,25.118346,20220542,2022-04-07,褐根病,2022
121.467775,25.118346,20220544,2022-04-07,褐根病,2022
121.467775,25.118346,20220545,2022-04-07,褐根病,2022
121.467775,25.118346,20220546,2022-04-07,褐根病,2022
121.467775,25.118346,20220547,2022-04-07,褐根病,2022
121.467775,25.118346,20220552,2022-04-07,修剪不當,2022
121.467775,25.118346,20220553,2022-04-07,修剪不當,2022
121.467775,25.118346,20220554,2022-04-07,靈芝根基腐病,2022
121.513379,25.064287,20220536,2022-04-07,疫病,2022
121.492722,25.027628,20220564,2022-04-08,褐根病,2022
121.492722,25.027628,20220565,2022-04-08,褐根病,2022
121.492722,25.027628,20220566,2022-04-08,褐根病,2022
121.492722,25.027628,20220567,2022-04-08,褐根病,2022
121.552956,25.058156,20220654,2022-04-08,褐根病,2022
121.536893,25.02538,20220572,2022-04-11,腐朽,2022
121.53689,25.025156,20220573,2022-04-11,腐朽,2022
121.529946,25.019825,20220574,2022-04-11,靈芝根基腐病,2022
121.552337,25.018684,20220575,2022-04-11,腐朽,2022
121.548846,25.037818,20220576,2022-04-11,褐根病,2022
121.531565,25.021202,20220577,2022-04-11,褐根病,2022
121.536272,25.045446,20220578,2022-04-11,腐朽,2022
121.622986,25.075406,20220579,2022-04-11,移植不當,2022
121.623004,25.075367,20220580,2022-04-11,移植不當,2022
121.623,25.075352,20220581,2022-04-11,移植不當,2022
121.62296,25.075295,20220582,2022-04-11,移植不當,2022
121.622959,25.075306,20220583,2022-04-11,移植不當,2022
121.623055,25.07525,20220584,2022-04-11,移植不當,2022
121.622941,25.075251,20220585,2022-04-11,移植不當,2022
121.623145,25.074987,20220586,2022-04-11,移植不當,2022
121.536313,25.040625,20220571,2022-04-11,腐朽,2022
121.557751,25.039387,20220590,2022-04-12,褐根病,2022
121.557338,25.034588,20220610,2022-04-12,褐根病,2022
121.467658,25.132803,20220612,2022-04-12,褐根病,2022
121.467658,25.132803,20220613,2022-04-12,褐根病,2022
121.467658,25.132803,20220615,2022-04-12,褐根病,2022
121.467658,25.132803,20220616,2022-04-12,褐根病,2022
121.594945,25.080034,20220618,2022-04-12,褐根病,2022
121.594945,25.080034,20220619,2022-04-12,褐根病,2022
121.594945,25.080034,20220620,2022-04-12,褐根病,2022
121.507868,25.056306,20220632,2022-04-14,花台固封,2022
121.611847,25.033472,20220634,2022-04-14,褐根病,2022
121.616896,25.037826,20220635,2022-04-14,腐朽,2022
121.547177,25.158458,20220637,2022-04-14,褐根病,2022
121.569851,24.984264,20220638,2022-04-15,不當鋪面,2022
121.527772,25.047394,20220655,2022-04-15,褐根病,2022
121.585025,25.079645,20220646,2022-04-16,腐朽,2022
121.516084,25.072549,20220650,2022-04-16,不當鋪面,2022
121.522081,25.032333,20220681,2022-04-20,褐根病,2022
121.556837,25.04114,20220683,2022-04-20,腐朽,2022
121.577506,25.062167,20220684,2022-04-20,褐根病,2022
121.535724,25.037051,20220685,2022-04-20,腐朽,2022
121.549647,25.019507,20220686,2022-04-20,靈芝根基腐病,2022
121.557362,25.03551,20220687,2022-04-20,不當鋪面,2022
121.529811,25.019716,20220688,2022-04-20,腐朽,2022
121.545269,25.042265,20220705,2022-04-22,腐朽,2022
121.545269,25.042265,20220706,2022-04-22,腐朽,2022
121.532947,25.068939,20220729,2022-04-25,褐根病,2022
121.595726,25.052322,20220719,2022-04-28,不當鋪面,2022
121.602298,25.056484,20220720,2022-04-28,不當鋪面,2022
121.602396,25.056519,20220721,2022-04-28,不當鋪面,2022
121.60248,25.056548,20220722,2022-04-28,腐朽,2022
121.558301,25.05766,20220730,2022-04-28,褐根病,2022
121.549146,25.019639,20220726,2022-04-29,褐根病,2022
121.549146,25.019639,20220727,2022-04-29,褐根病,2022
121.51246,25.0302,20220731,2022-05-03,褐根病,2022
121.552937,25.058131,20220777,2022-05-03,褐根病,2022
121.5896,25.069275,20220734,2022-05-04,褐根病,2022
121.528695,25.043705,20220740,2022-05-05,腐朽,2022
121.528695,25.043705,20220741,2022-05-05,褐根病,2022
121.503859,25.090004,20220744,2022-05-06,不當鋪面,2022
121.521799,25.112142,20220765,2022-05-12,褐根病,2022
121.52196000000001,25.111373,20220766,2022-05-12,褐根病,2022
121.533122,25.038038,20220781,2022-05-13,腐朽,2022
121.534515,25.02214,20220782,2022-05-13,腐朽,2022
121.534515,25.02214,20220783,2022-05-13,腐朽,2022
121.53453,25.041048,20220784,2022-05-13,腐朽,2022
121.557505,25.044402,20220785,2022-05-13,腐朽,2022
121.54829,25.041748,20220786,2022-05-13,腐朽,2022
121.563945,24.989498,20220787,2022-05-13,腐朽,2022
121.598701,25.088778,20220799,2022-05-13,腐朽,2022
121.567808,25.040868,20220806,2022-05-17,腐朽,2022
121.536752,25.001639,20220809,2022-05-18,褐根病,2022
121.544782,25.097113,20220813,2022-05-18,不當鋪面,2022
121.604684,25.086704,20220818,2022-05-20,褐根病,2022
121.535935,25.045687,20220819,2022-05-20,褐斑病,2022
121.532049,25.030093,20220825,2022-05-23,靈芝根基腐病,2022
121.533123,25.031201,20220826,2022-05-23,腐朽,2022
121.533123,25.031201,20220827,2022-05-23,腐朽,2022
121.531257,25.022617,20220828,2022-05-23,腐朽,2022
121.538832,25.011184,20220829,2022-05-23,腐朽,2022
121.557763,25.061132,20220865,2022-05-24,褐根病,2022
121.517825,25.086206,20220904,2022-05-24,褐根病,2022
121.5516,25.023745,20220844,2022-05-25,花台固封,2022
121.5516,25.023745,20220845,2022-05-25,花台固封,2022
121.5516,25.023745,20220846,2022-05-25,花台固封,2022
121.551443,25.023606,20220847,2022-05-25,花台固封,2022
121.53772,25.114732,20220840,2022-05-25,褐根病,2022
121.558983,25.05923,20220975,2022-05-26,褐根病,2022
121.558985,25.059165,20220974,2022-05-26,褐根病,2022
121.558925,25.059184,20220973,2022-05-26,褐根病,2022
121.558892,25.059228,20220972,2022-05-26,褐根病,2022
121.604684,25.086704,20220908,2022-05-30,褐根病,2022
121.535935,25.045687,20220971,2022-06-01,褐斑病,2022
121.535935,25.045687,20220970,2022-06-01,穿孔病,2022
121.536611,25.037599,20220981,2022-06-02,褐根病,2022
121.536611,25.037599,20220982,2022-06-02,褐根病,2022
121.536611,25.037599,20220983,2022-06-02,褐根病,2022
121.536611,25.037599,20220984,2022-06-02,褐根病,2022
121.567465,25.179635,20220985,2022-06-02,灰斑病,2022
121.541876,25.053256,20220988,2022-06-02,褐根病,2022
121.541873,25.053196,20220989,2022-06-02,褐根病,2022
121.541873,25.053196,20220990,2022-06-02,褐根病,2022
121.559758,25.05963,20221001,2022-06-05,褐根病,2022
121.522206,25.072486,20221002,2022-06-06,褐根病,2022
121.522989,25.094818,20220997,2022-06-07,不當鋪面,2022
121.522943,25.094809,20220998,2022-06-07,不當鋪面,2022
121.523034,25.094828,20220996,2022-06-07,不當鋪面,2022
121.527383,25.095476,20221004,2022-06-08,不當鋪面,2022
121.527383,25.095476,20221005,2022-06-08,不當鋪面,2022
121.527383,25.095476,20221006,2022-06-08,不當鋪面,2022
121.527383,25.095476,20221007,2022-06-08,不當鋪面,2022
121.527465,25.09549,20221008,2022-06-08,不當鋪面,2022
121.527465,25.09549,20221009,2022-06-08,不當鋪面,2022
121.528556,25.095669,20221010,2022-06-08,不當鋪面,2022
121.528556,25.095669,20221011,2022-06-08,不當鋪面,2022
121.528556,25.095669,20221012,2022-06-08,不當鋪面,2022
121.5648,24.98168,20221014,2022-06-09,褐根病,2022
121.510467,25.060641,20221015,2022-06-09,褐根病,2022
121.522285,25.094665,20221016,2022-06-09,不當鋪面,2022
121.522285,25.094665,20221017,2022-06-09,不當鋪面,2022
121.559764,25.059639,20221027,2022-06-09,褐根病,2022
121.530183,25.049759,20221018,2022-06-10,褐根病,2022
121.530183,25.049759,20221019,2022-06-10,褐根病,2022
121.536492,25.001071,20221024,2022-06-10,褐根病,2022
121.562534,25.030327,20221029,2022-06-13,褐根病,2022
121.52221,25.06684,20221037,2022-06-13,褐根病,2022
121.515036,25.043285,20221038,2022-06-13,不當鋪面,2022
121.52221,25.06684,20221039,2022-06-13,土壤硬實,2022
121.52221,25.06684,20221040,2022-06-13,移植不當,2022
121.546817,25.084367,20221077,2022-06-13,褐根病,2022
121.54714800000001,25.084962,20221078,2022-06-13,褐根病,2022
121.539847,25.064178,20221079,2022-06-13,褐根病,2022
121.546817,25.084367,20221076,2022-06-13,褐根病,2022
121.576504,24.987419,20221045,2022-06-14,褐根病,2022
121.574287,25.052922,20221046,2022-06-14,褐根病,2022
121.549647,25.019507,20221047,2022-06-14,腐朽,2022
121.549647,25.019507,20221048,2022-06-14,腐朽,2022
121.550306,25.018703,20221050,2022-06-14,不當鋪面,2022
121.549146,25.019639,20221051,2022-06-14,腐朽,2022
121.550605,25.018056,20221052,2022-06-14,腐朽,2022
121.539044,25.01251,20221053,2022-06-14,腐朽,2022
121.538832,25.011184,20221054,2022-06-14,褐根病,2022
121.538832,25.011184,20221055,2022-06-14,腐朽,2022
121.532598,25.032765,20221056,2022-06-14,腐朽,2022
121.541435,25.041844,20221057,2022-06-14,花台固封,2022
121.514789,25.053947,20221058,2022-06-14,不當鋪面,2022
121.583662,24.976406,20221059,2022-06-14,修剪不當,2022
121.539966,25.111168,20221064,2022-06-14,褐根病,2022
121.539966,25.111168,20221065,2022-06-14,褐根病,2022
121.539966,25.111168,20221066,2022-06-14,褐根病,2022
121.558115,25.061276,20221084,2022-06-14,褐根病,2022
121.558477,25.061256,20221083,2022-06-14,褐根病,2022
121.558356,25.061244,20221082,2022-06-14,褐根病,2022
121.512552,25.065186,20221081,2022-06-14,褐根病,2022
121.512559,25.065179,20221080,2022-06-14,褐根病,2022
121.50549,25.023996,20221043,2022-06-14,褐根病,2022
121.505455,25.023952,20221042,2022-06-14,腐朽,2022
121.549647,25.019507,20221049,2022-06-14,腐朽,2022
121.519166,25.119182,20221067,2022-06-15,褐根病,2022
121.54883,25.037865,20221073,2022-06-16,褐根病,2022
121.54883,25.037865,20221072,2022-06-16,褐根病,2022
121.54883,25.037865,20221071,2022-06-16,褐根病,2022
121.51963,25.057476,20221069,2022-06-16,移植不當,2022
121.540828,25.06325,20221247,2022-06-16,褐根病,2022
121.519729,25.073661,20221088,2022-06-17,褐根病,2022
121.518176,25.070972,20221089,2022-06-17,不當鋪面,2022
121.518527,25.061275,20221090,2022-06-17,不當鋪面,2022
121.517966,25.056276,20221091,2022-06-17,腐朽,2022
121.552044,25.056509,20221094,2022-06-17,不當鋪面,2022
121.552044,25.056509,20221095,2022-06-17,不當鋪面,2022
121.555254,25.053056,20221096,2022-06-17,不當鋪面,2022
121.554809,25.050851,20221305,2022-06-17,褐根病,2022
121.552955,25.058157,20221306,2022-06-17,褐根病,2022
121.496659,25.030449,20221087,2022-06-17,花台固封,2022
121.507702,25.049539,20221246,2022-06-18,褐根病,2022
121.582216,25.078272,20221097,2022-06-19,移植不當,2022
121.582216,25.078272,20221098,2022-06-19,移植不當,2022
121.495637,25.137574,20221103,2022-06-20,不當鋪面,2022
121.495492,25.137305,20221104,2022-06-20,不當鋪面,2022
121.517966,25.056276,20221106,2022-06-20,腐朽,2022
121.517966,25.056276,20221108,2022-06-20,不當鋪面,2022
121.517966,25.056276,20221111,2022-06-20,不當鋪面,2022
121.517966,25.056276,20221112,2022-06-20,腐朽,2022
121.518399,25.055053,20221113,2022-06-20,不當鋪面,2022
121.518393,25.055442,20221114,2022-06-20,不當鋪面,2022
121.519076,25.056628,20221115,2022-06-20,不當鋪面,2022
121.518889,25.056887,20221116,2022-06-20,不當鋪面,2022
121.517316,25.051094,20221117,2022-06-20,不當鋪面,2022
121.555477,25.103567,20221119,2022-06-20,褐根病,2022
121.497071,25.135571,20221101,2022-06-20,不當鋪面,2022
121.495637,25.137574,20221102,2022-06-20,不當鋪面,2022
121.49692,25.135293,20221100,2022-06-20,不當鋪面,2022
121.551116,25.071987,20221223,2022-06-21,不當鋪面,2022
121.570018,25.002448,20221230,2022-06-22,腐朽,2022
121.462611,25.119061,20221227,2022-06-22,腐朽,2022
121.574775,25.035387,20221232,2022-06-23,褐根病,2022
121.574473,25.07851,20221235,2022-06-24,覆土過高,2022
121.54285,25.079432,20221236,2022-06-24,腐朽,2022
121.612504,25.047352,20221240,2022-06-27,土壤硬實,2022
121.569763,25.030698,20221241,2022-06-27,腐朽,2022
121.569763,25.031093,20221242,2022-06-27,不當鋪面,2022
121.577506,25.062167,20221244,2022-06-27,褐根病,2022
121.612482,25.047284,20221239,2022-06-27,土壤硬實,2022
121.612482,25.047332,20221238,2022-06-27,不當鋪面,2022
121.548821,25.037866,20221256,2022-06-28,褐根病,2022
121.548821,25.037866,20221257,2022-06-28,褐根病,2022
121.552128,25.022008,20221258,2022-06-28,不當鋪面,2022
121.527383,25.029599,20221259,2022-06-28,褐根病,2022
121.552163,25.056459,20221261,2022-06-28,褐根病,2022
121.552163,25.056459,20221262,2022-06-28,褐根病,2022
121.529419,25.069022,20221358,2022-06-28,褐根病,2022
121.525448,25.034691,20221260,2022-06-28,腐朽,2022
121.517642,25.099762,20221275,2022-06-29,褐根病,2022
121.518343,25.035539,20221277,2022-06-29,褐根病,2022
121.518343,25.035539,20221278,2022-06-29,腐朽,2022
121.532425,25.020025,20221279,2022-06-29,腐朽,2022
121.557294,25.056918,20221281,2022-06-30,腐朽,2022
121.549583,25.052663,20221282,2022-06-30,移植不當,2022
121.563087,25.122198,20221283,2022-06-30,木層孔菌,2022
121.537473,25.035202,20221280,2022-06-30,腐朽,2022
121.557994,25.048456,20221287,2022-07-01,褐根病,2022
121.529931,25.105291,20221290,2022-07-01,褐根病,2022
121.516672,25.060118,20221291,2022-07-01,褐根病,2022
121.551285,25.06011,20221307,2022-07-03,褐根病,2022
121.548703,25.057334,20221308,2022-07-03,褐根病,2022
121.531058,25.110582,20221294,2022-07-04,褐根病,2022
121.531058,25.110582,20221295,2022-07-04,褐根病,2022
121.531058,25.110582,20221296,2022-07-04,褐根病,2022
121.531058,25.110582,20221297,2022-07-04,褐根病,2022
121.531058,25.110582,20221298,2022-07-04,褐根病,2022
121.55279,25.059013,20221300,2022-07-04,腐朽,2022
121.552931,25.059016,20221301,2022-07-04,腐朽,2022
121.552095,25.056749,20221302,2022-07-04,褐根病,2022
121.552095,25.056749,20221303,2022-07-04,褐根病,2022
121.540624,25.013743,20221304,2022-07-04,腐朽,2022
121.53801,24.99284,20221312,2022-07-05,褐根病,2022
121.574748,25.034467,20221323,2022-07-08,褐根病,2022
121.571152,24.997185,20221337,2022-07-12,腐朽,2022
121.574779,25.035477,20221330,2022-07-12,褐根病,2022
121.57478,25.035556,20221331,2022-07-12,褐根病,2022
121.574775,25.035387,20221332,2022-07-12,褐根病,2022
121.518527,25.061275,20221338,2022-07-13,褐根病,2022
121.530248,25.094587,20221339,2022-07-13,腐朽,2022
121.530248,25.094587,20221340,2022-07-13,腐朽,2022
121.548821,25.037866,20221341,2022-07-13,褐根病,2022
121.548821,25.037866,20221342,2022-07-13,褐根病,2022
121.546289,25.015981,20221343,2022-07-13,靈芝根基腐病,2022
121.555362,25.056757,20221344,2022-07-14,褐根病,2022
121.528262,25.095592,20221345,2022-07-14,土壤硬實,2022
121.55814,25.061333,20221359,2022-07-14,褐根病,2022
121.557988,25.061316,20221360,2022-07-14,褐根病,2022
121.530248,25.094587,20221346,2022-07-15,修剪不當,2022
121.561907,25.078179,20221474,2022-07-15,褐根病,2022
121.507435,25.081614,20221353,2022-07-15,褐根病,2022
121.515945,25.079364,20221354,2022-07-15,腐朽,2022
121.514607,25.080764,20221355,2022-07-15,靈芝根基腐病,2022
121.514329,25.081314,20221356,2022-07-15,褐根病,2022
121.531953,25.065571,20221505,2022-07-18,褐根病,2022
121.531953,25.065571,20221570,2022-07-18,褐根病,2022
121.530386,25.031431,20221363,2022-07-18,腐朽,2022
121.509936,25.092422,20221364,2022-07-18,腐朽,2022
121.507715,25.093293,20221365,2022-07-18,腐朽,2022
121.507897,25.093283,20221366,2022-07-18,腐朽,2022
121.507807,25.093279,20221367,2022-07-18,腐朽,2022
121.548541,25.049103,20221368,2022-07-20,不當鋪面,2022
121.515977,25.095989,20221369,2022-07-20,移植不當,2022
121.508276,25.093195,20221373,2022-07-20,腐朽,2022
121.508353,25.093179,20221374,2022-07-20,腐朽,2022
121.508407,25.093187,20221375,2022-07-20,腐朽,2022
121.575909,25.070418,20221378,2022-07-21,腐朽,2022
121.571129,25.0774,20221379,2022-07-21,不當鋪面,2022
121.54604,25.019204,20221391,2022-07-21,移植不當,2022
121.549253,25.038831,20221388,2022-07-21,靈芝根基腐病,2022
121.549253,25.038831,20221387,2022-07-21,腐朽,2022
121.549185,25.03166,20221386,2022-07-21,腐朽,2022
121.549185,25.03166,20221385,2022-07-21,腐朽,2022
121.538203,25.033052,20221384,2022-07-21,褐根病,2022
121.539017,25.025278,20221383,2022-07-21,腐朽,2022
121.594411,25.079821,20221381,2022-07-21,修剪不當,2022
121.594411,25.079821,20221380,2022-07-21,不當鋪面,2022
121.549185,25.03166,20221393,2022-07-22,腐朽,2022
121.549185,25.03166,20221394,2022-07-22,不當鋪面,2022
121.545527,25.020034,20221395,2022-07-22,靈芝根基腐病,2022
121.546668,25.020725,20221396,2022-07-22,移植不當,2022
121.533612,25.029759,20221397,2022-07-22,靈芝根基腐病,2022
121.534504,25.02658,20221398,2022-07-22,腐朽,2022
121.534846,25.023952,20221399,2022-07-22,不當鋪面,2022
121.538832,25.011184,20221400,2022-07-22,腐朽,2022
121.561385,25.047599,20221506,2022-07-22,褐根病,2022
121.525393,25.095512,20221403,2022-07-26,移植不當,2022
121.527383,25.095476,20221408,2022-07-26,不當鋪面,2022
121.509623,25.070253,20221409,2022-07-27,不當鋪面,2022
121.509623,25.070253,20221410,2022-07-28,覆土過高,2022
121.526311,25.026996,20221416,2022-07-29,腐朽,2022
121.531681,25.056489,20221572,2022-08-01,褐根病,2022
121.531681,25.056489,20221573,2022-08-01,褐根病,2022
121.521846,25.073867,20221574,2022-08-01,褐根病,2022
121.532976,25.070152,20221571,2022-08-01,褐根病,2022
121.566882,25.061618,20221507,2022-08-01,褐根病,2022
121.532976,25.070152,20221509,2022-08-01,褐根病,2022
121.565374,25.060241,20221508,2022-08-01,褐根病,2022
121.548396,25.028769,20221481,2022-08-02,靈芝根基腐病,2022
121.554876,25.021906,20221502,2022-08-03,腐朽,2022
121.555172,25.021636,20221501,2022-08-03,腐朽,2022
121.55332,25.026673,20221500,2022-08-03,不當鋪面,2022
121.538374,25.035938,20221499,2022-08-03,靈芝根基腐病,2022
121.530186,25.105232,20221629,2022-08-05,褐根病,2022
121.507668,25.036954,20221529,2022-08-05,褐根病,2022
121.5365,25.003167,20221530,2022-08-05,褐根病,2022
121.536443,25.001105,20221531,2022-08-05,褐根病,2022
121.536453,25.001143,20221532,2022-08-05,褐根病,2022
121.514183,25.052027,20221540,2022-08-08,褐根病,2022
121.558138,25.061334,20221575,2022-08-08,褐根病,2022
121.512513,25.094959,20221538,2022-08-08,靈芝根基腐病,2022
121.526141,25.014589,20221535,2022-08-08,褐根病,2022
121.490086,25.025052,20221536,2022-08-08,褐根病,2022
121.49009,25.024798,20221537,2022-08-08,褐根病,2022
121.536363,25.116551,20221544,2022-08-09,不當鋪面,2022
121.548789,25.045261,20221628,2022-08-09,褐根病,2022
121.532981,25.031896,20221557,2022-08-11,靈芝根基腐病,2022
121.530456,25.131314,20221558,2022-08-11,移植不當,2022
121.529679,25.029466,20221559,2022-08-11,腐朽,2022
121.532967,25.019504,20221560,2022-08-11,腐朽,2022
NA,NA,20221561,2022-08-11,腐朽,2022
121.530183,25.049759,20221585,2022-08-12,褐根病,2022
121.518301,25.087392,20221586,2022-08-12,褐根病,2022
121.518301,25.087392,20221587,2022-08-12,褐根病,2022
121.536581,25.097773,20221583,2022-08-12,腐朽,2022
121.524278,25.117218,20221582,2022-08-12,褐根病,2022
121.496205,25.035591,20221581,2022-08-12,褐根病,2022
121.496205,25.035591,20221580,2022-08-12,褐根病,2022
121.560042,24.995801,20221576,2022-08-12,腐朽,2022
121.530183,25.049759,20221584,2022-08-12,褐根病,2022
121.50407,25.01982,20221588,2022-08-15,腐朽,2022
121.50316,25.01938,20221589,2022-08-15,移植不當,2022
121.53803,25.0249,20221592,2022-08-15,靈芝根基腐病,2022
121.546793,25.051524,20221595,2022-08-15,褐根病,2022
NA,NA,20221597,2022-08-15,褐根病,2022
NA,NA,20221598,2022-08-15,褐根病,2022
121.530183,25.049759,20221621,2022-08-16,褐根病,2022
121.530183,25.049759,20221623,2022-08-16,不當鋪面,2022
121.530183,25.049759,20221625,2022-08-16,不當鋪面,2022
121.530183,25.049759,20221626,2022-08-16,不當鋪面,2022
121.565229,25.001086,20221605,2022-08-16,褐根病,2022
121.571172,24.997265,20221606,2022-08-16,移植不當,2022
121.571221,24.997324,20221607,2022-08-16,移植不當,2022
121.572926,24.99085,20221608,2022-08-16,移植不當,2022
121.561332,24.983208,20221610,2022-08-16,不當鋪面,2022
121.572931,24.990624,20221609,2022-08-16,移植不當,2022
121.576772,25.068835,20221633,2022-08-17,腐朽,2022
121.601442,25.06726,20221632,2022-08-17,褐根病,2022
121.601693,25.067461,20221631,2022-08-17,褐根病,2022
121.590202,25.063295,20221637,2022-08-18,不當鋪面,2022
121.584979,25.068295,20221638,2022-08-18,不當鋪面,2022
121.549122,25.022065,20221636,2022-08-18,褐根病,2022
