TreeHoleID,ShapeType,Length,Area,Region,Remark,TWD97X,TWD97Y,UpdDate,lng,lat
49251,帶狀樹穴,43.42,43.28,,,301704.47,2771215.2,2026-03-26 15:31:48,121.51242547968207,25.048209103901176
49252,單一樹穴,10.56,6.89,,,301690.48,2771215.05,2026-03-26 15:31:48,121.51228682828011,25.048208227895863
49253,帶狀樹穴,42.48,38.81,,,301676.82,2771214.86,2026-03-26 15:31:48,121.51215144579243,25.04820697936752
49254,單一樹穴,10.33,6.16,,,301663.23,2771215.17,2026-03-26 15:31:48,121.51201677577791,25.0482102423057
49255,帶狀樹穴,23.82,23.49,,,301654.61,2771214.61,2026-03-26 15:31:48,121.51193132757398,25.04820548106539
49256,單一樹穴,11.76,8.56,,,301701.08,2771203.76,2026-03-26 15:31:48,121.51239145432568,25.048105939905508
49257,單一樹穴,12.46,9.13,,,301706.66,2771203.16,2026-03-26 15:31:48,121.51244673150613,25.048100332377196
49258,單一樹穴,13.41,11.13,,,301705.03,2771198.52,2026-03-26 15:31:48,121.51243040352834,25.048058498358724
49259,單一樹穴,8.66,4.64,,,301703.04,2771193.48,2026-03-26 15:31:48,121.51241049283198,25.0480130654597
49260,單一樹穴,10.27,6.56,,,301670.87,2771210.47,2026-03-26 15:31:48,121.51209231458347,25.04816754989712
49261,單一樹穴,12.71,9.69,,,301676.68,2771210.57,2026-03-26 15:31:48,121.51214989744103,25.048168254194465
49262,單一樹穴,11.76,8.6,,,301682.34,2771210.43,2026-03-26 15:31:48,121.51220598474448,25.048166796884257
49263,單一樹穴,11.22,7.76,,,301688.4,2771210.65,2026-03-26 15:31:48,121.51226604968956,25.048168575949287
49264,單一樹穴,11.78,8.6,,,301693.81,2771210.81,2026-03-26 15:31:48,121.51231967066032,25.048169835528327
49265,單一樹穴,12.29,9.39,,,301698.55,2771210.4,2026-03-26 15:31:48,121.51236663031273,25.04816597205159
49266,單一樹穴,12.74,10.03,,,301703.14,2771210.16,2026-03-26 15:31:48,121.5124121097896,25.048163648441182
49267,單一樹穴,11.89,8.8,,,301709.37,2771210.0,2026-03-26 15:31:48,121.51247384523168,25.04816199098544
49268,帶狀樹穴,145.01,744.99,,,301747.45,2771204.8,2026-03-26 15:31:48,121.51285103583463,25.048113743208926
49269,帶狀樹穴,69.78,114.02,,,301779.32,2771186.5,2026-03-26 15:31:48,121.51316619063506,25.047947440804403
49270,單一樹穴,9.66,5.79,,,301773.4,2771189.48,2026-03-26 15:31:48,121.51310763348117,25.047974546784058
49271,單一樹穴,10.57,6.96,,,301773.75,2771183.4,2026-03-26 15:31:48,121.51311087363159,25.04791964480161
49272,單一樹穴,10.84,7.25,,,301773.63,2771177.41,2026-03-26 15:31:48,121.51310945931124,25.047865571423664
49273,單一樹穴,10.54,6.88,,,301773.65,2771172.5,2026-03-26 15:31:48,121.51310947301889,25.047821243450862
49274,單一樹穴,9.91,6.11,,,301766.99,2771189.56,2026-03-26 15:31:48,121.5130441112816,25.0479754884255
49275,單一樹穴,9.65,5.78,,,301766.81,2771184.37,2026-03-26 15:31:48,121.51304213242702,25.047928639469177
49276,單一樹穴,9.83,5.94,,,301766.36,2771177.78,2026-03-26 15:31:48,121.51303742518836,25.0478691606081
49277,單一樹穴,8.34,4.3,,,301765.59,2771173.56,2026-03-26 15:31:48,121.51302963569535,25.047831088966177
49278,帶狀樹穴,10.14,6.4,,,301761.01,2771189.93,2026-03-26 15:31:48,121.51298486141638,25.04797903343288
49279,單一樹穴,10.55,6.79,,,301760.91,2771184.09,2026-03-26 15:31:48,121.51298365099164,25.047926313562996
49280,單一樹穴,10.69,6.92,,,301761.16,2771178.66,2026-03-26 15:31:48,121.51298592458306,25.04787728317898
48861,單一樹穴,6.51,2.52,,,304191.28,2771287.81,2026-03-26 15:31:48,121.53707343181094,25.048777564849665
48862,單一樹穴,6.76,2.8,,,304191.57,2771291.57,2026-03-26 15:31:48,121.53707645370555,25.048811499456846
48863,單一樹穴,7.29,3.25,,,304191.58,2771295.45,2026-03-26 15:31:48,121.53707670542114,25.04884652744742
48864,單一樹穴,5.82,2.01,,,304191.43,2771299.11,2026-03-26 15:31:48,121.53707536282573,25.04887957502726
48865,單一樹穴,7.16,3.17,,,304191.65,2771302.94,2026-03-26 15:31:48,121.53707769375168,25.048914144096802
48866,單一樹穴,6.92,2.92,,,304191.75,2771306.83,2026-03-26 15:31:48,121.53707883779492,25.048949259141338
48867,單一樹穴,6.75,2.84,,,304191.9,2771310.51,2026-03-26 15:31:48,121.53708046909755,25.04898247652993
48868,單一樹穴,7.31,3.28,,,304191.87,2771314.41,2026-03-26 15:31:48,121.53708032518729,25.04901768651141
48869,單一樹穴,7.15,3.01,,,304191.73,2771318.34,2026-03-26 15:31:48,121.53707909231572,25.0490531712719
48870,單一樹穴,6.79,2.77,,,304191.99,2771322.55,2026-03-26 15:31:48,121.53708183460903,25.049091169518608
48871,單一樹穴,6.8,2.87,,,304191.81,2771326.77,2026-03-26 15:31:48,121.53708021672908,25.049129273810156
48872,單一樹穴,7.16,3.19,,,304192.19,2771330.75,2026-03-26 15:31:48,121.53708413922438,25.049165191333984
48873,單一樹穴,7.57,3.56,,,304192.26,2771334.37,2026-03-26 15:31:48,121.53708497534129,25.049197869912554
48874,單一樹穴,8.55,4.51,,,304192.28,2771338.83,2026-03-26 15:31:48,121.53708534898013,25.049238133739113
48875,單一樹穴,7.59,3.56,,,304192.47,2771343.14,2026-03-26 15:31:48,121.53708740148646,25.049277037285353
48876,單一樹穴,8.39,4.32,,,304192.3,2771347.48,2026-03-26 15:31:48,121.53708588743106,25.049316224568628
48877,單一樹穴,8.38,4.37,,,304192.55,2771352.68,2026-03-26 15:31:48,121.53708856957138,25.049363160817126
48878,單一樹穴,8.1,4.1,,,304192.73,2771357.48,2026-03-26 15:31:48,121.53709054225172,25.04940648840382
48879,單一樹穴,8.14,4.08,,,304192.62,2771357.41,2026-03-26 15:31:48,121.53708944935369,25.04940586039069
48880,單一樹穴,7.43,3.39,,,304192.61,2771361.26,2026-03-26 15:31:48,121.53708950168934,25.04944061825728
48881,單一樹穴,7.57,3.57,,,304192.63,2771365.58,2026-03-26 15:31:48,121.53708986982508,25.049479618173105
48882,單一樹穴,8.66,4.64,,,304192.88,2771369.62,2026-03-26 15:31:48,121.53709250634267,25.04951608202846
48883,單一樹穴,7.88,3.86,,,304192.89,2771374.08,2026-03-26 15:31:48,121.53709278088284,25.049556346211556
48884,單一樹穴,8.24,4.21,,,304192.93,2771378.62,2026-03-26 15:31:48,121.53709335588293,25.04959733155336
48885,單一樹穴,8.78,4.81,,,304193.14,2771391.81,2026-03-26 15:31:48,121.5370959559114,25.049716402345133
48886,單一樹穴,9.45,5.57,,,304193.18,2771396.83,2026-03-26 15:31:48,121.53709654979569,25.04976172108945
48887,單一樹穴,8.95,4.92,,,304193.43,2771403.02,2026-03-26 15:31:48,121.53709927089622,25.049817594979224
48888,單一樹穴,9.01,4.94,,,304193.45,2771409.1,2026-03-26 15:31:48,121.53709970827086,25.049872484038648
48889,單一樹穴,9.72,5.9,,,304193.67,2771414.66,2026-03-26 15:31:48,121.53710210728063,25.049922671410634
48856,單一樹穴,7.31,3.23,中山區,,304191.13,2771263.73,2026-03-26 15:31:48,121.53707099813522,25.04856017778611
48857,單一樹穴,6.9,2.83,中山區,,304190.92,2771269.77,2026-03-26 15:31:48,121.5370691545297,25.048614713979042
48858,單一樹穴,7.56,3.34,中山區,,304191.08,2771275.44,2026-03-26 15:31:48,121.53707096319812,25.04866589658217
48859,單一樹穴,6.77,2.82,中山區,,304191.29,2771279.93,2026-03-26 15:31:48,121.5370732209736,25.04870642444174
48860,單一樹穴,6.11,2.19,中山區,,304191.03,2771284.11,2026-03-26 15:31:48,121.53707080869218,25.048744170484525
48861,單一樹穴,6.51,2.52,中山區,,304191.28,2771287.81,2026-03-26 15:31:48,121.53707343181094,25.048777564849665
48862,單一樹穴,6.76,2.8,中山區,,304191.57,2771291.57,2026-03-26 15:31:48,121.53707645370555,25.048811499456846
48863,單一樹穴,7.29,3.25,中山區,,304191.58,2771295.45,2026-03-26 15:31:48,121.53707670542114,25.04884652744742
48864,單一樹穴,5.82,2.01,中山區,,304191.43,2771299.11,2026-03-26 15:31:48,121.53707536282573,25.04887957502726
48865,單一樹穴,7.16,3.17,中山區,,304191.65,2771302.94,2026-03-26 15:31:48,121.53707769375168,25.048914144096802
48866,單一樹穴,6.92,2.92,中山區,,304191.75,2771306.83,2026-03-26 15:31:48,121.53707883779492,25.048949259141338
48867,單一樹穴,6.75,2.84,中山區,,304191.9,2771310.51,2026-03-26 15:31:48,121.53708046909755,25.04898247652993
48868,單一樹穴,7.31,3.28,中山區,,304191.87,2771314.41,2026-03-26 15:31:48,121.53708032518729,25.04901768651141
48869,單一樹穴,7.15,3.01,中山區,,304191.73,2771318.34,2026-03-26 15:31:48,121.53707909231572,25.0490531712719
48870,單一樹穴,6.79,2.77,中山區,,304191.99,2771322.55,2026-03-26 15:31:48,121.53708183460903,25.049091169518608
48871,單一樹穴,6.8,2.87,中山區,,304191.81,2771326.77,2026-03-26 15:31:48,121.53708021672908,25.049129273810156
48872,單一樹穴,7.16,3.19,中山區,,304192.19,2771330.75,2026-03-26 15:31:48,121.53708413922438,25.049165191333984
48873,單一樹穴,7.57,3.56,中山區,,304192.26,2771334.37,2026-03-26 15:31:48,121.53708497534129,25.049197869912554
48874,單一樹穴,8.55,4.51,中山區,,304192.28,2771338.83,2026-03-26 15:31:48,121.53708534898013,25.049238133739113
48875,單一樹穴,7.59,3.56,中山區,,304192.47,2771343.14,2026-03-26 15:31:48,121.53708740148646,25.049277037285353
48876,單一樹穴,8.39,4.32,中山區,,304192.3,2771347.48,2026-03-26 15:31:48,121.53708588743106,25.049316224568628
48877,單一樹穴,8.38,4.37,中山區,,304192.55,2771352.68,2026-03-26 15:31:48,121.53708856957138,25.049363160817126
48878,單一樹穴,8.1,4.1,中山區,,304192.73,2771357.48,2026-03-26 15:31:48,121.53709054225172,25.04940648840382
48880,單一樹穴,7.43,3.39,中山區,,304192.61,2771361.26,2026-03-26 15:31:48,121.53708950168934,25.04944061825728
48881,單一樹穴,7.57,3.57,中山區,,304192.63,2771365.58,2026-03-26 15:31:48,121.53708986982508,25.049479618173105
48882,單一樹穴,8.66,4.64,中山區,,304192.88,2771369.62,2026-03-26 15:31:48,121.53709250634267,25.04951608202846
49281,單一樹穴,10.29,6.35,,,301761.34,2771174.26,2026-03-26 15:31:48,121.51298754314506,25.047837553990146
49282,單一樹穴,10.41,6.55,,,301755.71,2771183.53,2026-03-26 15:31:48,121.51293209626755,25.04792143585165
49283,單一樹穴,10.68,6.98,,,301755.79,2771178.77,2026-03-26 15:31:48,121.51293271029233,25.04787846001923
49284,單一樹穴,9.52,5.31,,,301756.34,2771174.07,2026-03-26 15:31:48,121.51293798441998,25.047836009781335
49285,單一樹穴,21.09,26.34,,,301735.44,2771192.67,2026-03-26 15:31:48,121.51273155718302,25.048004644897865
49286,單一樹穴,10.56,6.48,,,301735.87,2771187.04,2026-03-26 15:31:48,121.51273560722478,25.047953802767307
49287,單一樹穴,10.12,6.29,,,301734.73,2771182.64,2026-03-26 15:31:48,121.5127241442402,25.047914118731413
49288,單一樹穴,9.74,5.51,,,301733.73,2771178.65,2026-03-26 15:31:48,121.51271408410254,25.047878131369913
49289,單一樹穴,11.57,8.21,,,301727.47,2771180.21,2026-03-26 15:31:48,121.51265210405778,25.04789242909539
49290,單一樹穴,10.82,7.07,,,301726.31,2771191.98,2026-03-26 15:31:48,121.51264104995266,25.047998727873615
49291,帶狀樹穴,29.99,52.73,,,301721.4,2771186.71,2026-03-26 15:31:48,121.51259219239928,25.047951318428076
49292,單一樹穴,8.75,4.75,,,301716.2,2771195.89,2026-03-26 15:31:48,121.51254100326577,25.048034372926402
49293,單一樹穴,8.86,4.77,,,301715.54,2771192.78,2026-03-26 15:31:48,121.51253434571359,25.048006318533186
49294,單一樹穴,8.8,4.78,,,301712.28,2771196.34,2026-03-26 15:31:48,121.51250217164545,25.0480385695401
49295,單一樹穴,8.25,4.08,,,301711.71,2771193.35,2026-03-26 15:31:48,121.5124964105355,25.04801159542333
49296,帶狀樹穴,22.31,30.85,,,301712.07,2771187.32,2026-03-26 15:31:48,121.51249975193893,25.04795714450633
49297,單一樹穴,8.67,4.64,,,301708.89,2771196.8,2026-03-26 15:31:48,121.51246859287507,25.048042838303726
49298,單一樹穴,8.75,4.74,,,301707.51,2771193.76,2026-03-26 15:31:48,121.51245480252632,25.04801544047924
49299,單一樹穴,10.5,6.88,,,301706.87,2771189.61,2026-03-26 15:31:48,121.51244830417235,25.04797799631786
49300,單一樹穴,9.83,5.83,,,301706.1,2771185.55,2026-03-26 15:31:48,121.51244052085754,25.0479413691167
49301,單一樹穴,9.06,4.8,,,300167.54,2781005.45,2026-03-26 15:31:48,121.49755126744738,25.136646542062806
49302,單一樹穴,10.45,6.79,,,301677.84,2771179.95,2026-03-26 15:31:48,121.51216024497855,25.047891778362366
49303,帶狀樹穴,5.41,1.82,,,304605.42,2774684.85,2026-03-26 15:31:48,121.54131245073057,25.079430807437422
49304,帶狀樹穴,5.93,2.18,,,305276.73,2774802.35,2026-03-26 15:31:48,121.54797173966263,25.080467162264913
49305,帶狀樹穴,5.73,2.03,,,305263.38,2774789.98,2026-03-26 15:31:48,121.54783890561366,25.080355976066446
49306,帶狀樹穴,242.77,1145.3,,天美綠地,303048.46,2779337.53,2026-03-26 15:31:48,121.5260582125755,25.121490125549453
49307,帶狀樹穴,293.21,1656.91,,天美綠地,303038.26,2779389.12,2026-03-26 15:31:48,121.52595906080514,25.121956231374924
49308,帶狀樹穴,194.33,547.66,,天美綠地,303059.07,2779382.19,2026-03-26 15:31:48,121.5261651503934,25.121892936027127
49309,單一樹穴,8.3,4.22,,明道國小,306865.66,2764565.85,2026-03-26 15:31:48,121.5633004294407,24.987994046413647
49310,帶狀樹穴,7.15,3.12,,接管,307079.37,2765967.49,2026-03-26 15:31:48,121.56547521793632,25.000639951259846
49311,帶狀樹穴,7.23,3.25,,,306720.78,2764098.11,2026-03-26 15:31:48,121.56184613880458,24.983776732008494
49312,單一樹穴,6.7,2.78,,237號,305778.04,2764554.32,2026-03-26 15:31:48,121.55252660592659,24.98793034432325
49313,帶狀樹穴,9.33,5.33,,,302045.54,2773993.62,2026-03-26 15:31:48,121.51591062413354,25.07328081865176
49314,帶狀樹穴,8.6,4.52,,,302048.06,2773990.92,2026-03-26 15:31:48,121.51593550114772,25.07325635643544
49315,單一樹穴,7.45,3.42,,,302059.53,2773995.29,2026-03-26 15:31:48,121.51604936122875,25.073295413267655
49316,單一樹穴,6.46,2.54,,,302058.62,2773992.59,2026-03-26 15:31:48,121.51604023882753,25.07327106922555
49317,帶狀樹穴,11.79,7.08,,,302110.44,2774004.66,2026-03-26 15:31:48,121.5165543543494,25.073378249745726
49318,單一樹穴,7.55,3.11,,,302102.86,2774004.49,2026-03-26 15:31:48,121.5164792121731,25.07337697643719
49319,單一樹穴,7.58,3.57,,,302096.9,2774004.07,2026-03-26 15:31:48,121.51642011856583,25.073373390245848
49320,帶狀樹穴,55.38,61.57,,,302075.46,2774001.59,2026-03-26 15:31:48,121.51620750356655,25.073351740178353
49321,帶狀樹穴,11.05,7.53,,,302083.51,2773998.33,2026-03-26 15:31:48,121.51628717470423,25.07332203163724
49322,帶狀樹穴,11.5,7.89,,,302078.17,2773993.7,2026-03-26 15:31:48,121.51623406744908,25.073280416430066
49323,帶狀樹穴,23.68,26.38,,,302072.81,2773995.43,2026-03-26 15:31:48,121.51618100267511,25.073296219499657
49324,單一樹穴,8.82,4.78,,,302067.05,2773996.22,2026-03-26 15:31:48,121.51612393737224,25.07330355008607
49325,帶狀樹穴,14.58,11.98,,,302067.5,2773990.54,2026-03-26 15:31:48,121.51612818299851,25.07325225595897
49326,帶狀樹穴,50.93,61.0,,,303179.88,2772296.5,2026-03-26 15:31:48,121.52708903293468,25.05791985254003
49327,帶狀樹穴,43.44,54.33,,,303198.35,2772293.88,2026-03-26 15:31:48,121.52727198984678,25.05789554954833
49328,帶狀樹穴,20.87,14.39,,,303190.46,2772297.74,2026-03-26 15:31:48,121.52719394033063,25.05793067496883
49329,帶狀樹穴,17.91,17.77,,,303173.87,2772325.4,2026-03-26 15:31:48,121.52703058311519,25.058180971072236
49330,帶狀樹穴,32.94,62.29,,,303182.31,2772326.38,2026-03-26 15:31:48,121.52711427087488,25.058189521560255
49331,帶狀樹穴,20.55,26.31,,,303191.76,2772326.71,2026-03-26 15:31:48,121.52720794377736,25.058192168311535
49332,帶狀樹穴,6.69,2.76,,,302271.83,2770120.2,2026-03-26 15:31:48,121.51800668043802,25.038303986408422
49333,帶狀樹穴,5.57,1.85,,,301523.15,2775569.56,2026-03-26 15:31:48,121.51079153814402,25.087526192266573
49334,單一樹穴,4.38,1.17,,,301459.69,2775534.4,2026-03-26 15:31:48,121.51016111050858,25.087210935020863
49335,單一樹穴,4.79,1.39,,,301442.65,2775527.07,2026-03-26 15:31:48,121.50999191038002,25.087145341075935
49336,單一樹穴,5.4,1.76,,,301328.0,2775491.79,2026-03-26 15:31:48,121.50885401212788,25.08683073812193
48389,帶狀樹穴,114.76,566.97,,港華五號綠地,307951.24,2775340.6,2026-03-26 15:31:48,121.57450646424023,25.085226133302967
48390,帶狀樹穴,132.55,967.03,,西安廣場,306598.34,2775514.84,2026-03-26 15:31:48,121.56110201610974,25.086850462540458
48391,帶狀樹穴,254.35,2717.25,,港富廣場,308311.34,2774750.28,2026-03-26 15:31:48,121.57805118584571,25.07988296665989
48392,帶狀樹穴,47.37,129.97,,文德一號綠地,308463.14,2774617.05,2026-03-26 15:31:48,121.57955028425268,25.078674321436043
48393,帶狀樹穴,149.16,1426.02,,文德一號綠地,308585.4,2774630.23,2026-03-26 15:31:48,121.5807627706955,25.078788570833417
48394,帶狀樹穴,303.95,2694.26,,文德一號綠地,308671.93,2774642.79,2026-03-26 15:31:48,121.58162105186426,25.07889860141766
48395,帶狀樹穴,364.05,3834.78,,文德一號綠地,308784.84,2774656.6,2026-03-26 15:31:48,121.5827408851629,25.07901888528258
48396,單一樹穴,4.87,1.47,,,306005.03,2771563.49,2026-03-26 15:31:48,121.55505951297779,25.051200300497833
48397,單一樹穴,4.6,1.31,,,306004.59,2771555.51,2026-03-26 15:31:48,121.5550548279308,25.05112827419041
48398,單一樹穴,4.19,1.09,,,306004.2,2771538.27,2026-03-26 15:31:48,121.55505026196595,25.05097264772088
48399,單一樹穴,4.37,1.15,,,306004.08,2771529.73,2026-03-26 15:31:48,121.55504872552872,25.05089555393896
48400,單一樹穴,4.89,1.46,,,306003.9,2771514.01,2026-03-26 15:31:48,121.55504630257946,25.05075364208857
48401,單一樹穴,4.6,1.31,,,306003.7,2771469.87,2026-03-26 15:31:48,121.5550425261058,25.050355158175805
48402,單一樹穴,5.14,1.64,,,306003.65,2771460.78,2026-03-26 15:31:48,121.55504166106209,25.05027309645217
48403,單一樹穴,5.01,1.54,,,306003.11,2771450.56,2026-03-26 15:31:48,121.55503589397044,25.050180851349992
48404,單一樹穴,10.89,7.25,,,307651.37,2771413.87,2026-03-26 15:31:48,121.57136930993303,25.049787684494824
48405,單一樹穴,10.06,6.23,,,307663.44,2771414.22,2026-03-26 15:31:48,121.5714889428473,25.049790384095292
48406,單一樹穴,10.88,7.29,,,307675.55,2771415.28,2026-03-26 15:31:48,121.57160900190314,25.049799491862224
48407,單一樹穴,10.0,6.23,,,307687.39,2771415.62,2026-03-26 15:31:48,121.57172635502413,25.049802109763696
48408,單一樹穴,10.83,7.25,,,307700.21,2771416.73,2026-03-26 15:31:48,121.57185345256832,25.049811641643867
48409,單一樹穴,10.05,6.19,,,307709.62,2771417.11,2026-03-26 15:31:48,121.57194672515543,25.049814713193538
48410,帶狀樹穴,39.65,38.07,,,307726.5,2771403.58,2026-03-26 15:31:48,121.57211344544318,25.04969192190253
48411,帶狀樹穴,192.85,1718.06,,成德綠地,309265.58,2771070.18,2026-03-26 15:31:48,121.58735193163223,25.046622508814945
48412,帶狀樹穴,140.93,1143.46,,成福綠地,309816.36,2770997.44,2026-03-26 15:31:48,121.5928070534415,25.045944143018232
48413,帶狀樹穴,970.46,12510.16,,紫陽綠地,309101.92,2774482.72,2026-03-26 15:31:48,121.58587653566666,25.0774367547954
48414,帶狀樹穴,145.22,393.43,,內湖110號綠地,308512.55,2773686.44,2026-03-26 15:31:48,121.58000049371941,25.070271021527372
48415,帶狀樹穴,410.66,1121.52,,內湖110號綠地,308543.13,2773806.05,2026-03-26 15:31:48,121.58030869136782,25.071349655932213
48416,帶狀樹穴,137.76,1051.86,,灣仔廣場,309521.64,2773465.85,2026-03-26 15:31:48,121.58999305408308,25.068240161153945
48417,帶狀樹穴,85.28,384.58,,湖興綠地,309456.13,2773338.64,2026-03-26 15:31:48,121.58933823492546,25.06709431105086
48418,帶狀樹穴,14.56,10.25,,,304615.92,2765363.1,2026-03-26 15:31:48,121.54104723899074,24.995274296014152
48419,單一樹穴,4.23,1.11,,,310485.58,2774648.0,2026-03-26 15:31:48,121.59959941979405,25.07887409481357
48420,帶狀樹穴,567.24,2189.83,,,302416.78,2779014.1,2026-03-26 15:31:48,121.51978197320835,25.11859234045084
48421,帶狀樹穴,55.63,128.85,,,302110.06,2778920.1,2026-03-26 15:31:48,121.51673696661163,25.1177543531721
48422,帶狀樹穴,10.26,6.5,,,305287.26,2774780.19,2026-03-26 15:31:48,121.54807523161277,25.080266719221655
48423,帶狀樹穴,8.02,3.86,,,305367.14,2774954.27,2026-03-26 15:31:48,121.54887407932019,25.081835364203478
48424,單一樹穴,8.23,4.15,,,306986.51,2774848.25,2026-03-26 15:31:48,121.56492246790356,25.080817993657277
48425,帶狀樹穴,8.04,4.0,,,306984.57,2774840.02,2026-03-26 15:31:48,121.56490289592784,25.080743767704323
48426,單一樹穴,7.41,3.31,,,306982.7,2774832.55,2026-03-26 15:31:48,121.56488404936411,25.080676400267876
48427,單一樹穴,7.6,3.39,,,306980.99,2774825.65,2026-03-26 15:31:48,121.56486681249478,25.0806141726625
48428,單一樹穴,4.82,1.45,,,306943.11,2772862.78,2026-03-26 15:31:48,121.56441008789766,25.06289509474741
48429,帶狀樹穴,109.75,74.39,,,308073.71,2774521.83,2026-03-26 15:31:48,121.57568596462623,25.077829715014204
48430,帶狀樹穴,173.18,149.28,,,308035.35,2774452.68,2026-03-26 15:31:48,121.57530279897672,25.07720691484973
48431,帶狀樹穴,73.88,55.71,,,308002.58,2774395.75,2026-03-26 15:31:48,121.57497556349738,25.07669421905571
48433,單一樹穴,4.24,1.07,,,308960.99,2771664.18,2026-03-26 15:31:48,121.58435883518638,25.051996956024638
48434,單一樹穴,3.87,0.93,,,308974.08,2771635.31,2026-03-26 15:31:48,121.58448732811136,25.051735811627168
48435,單一樹穴,4.46,1.24,,,306597.06,2771284.06,2026-03-26 15:31:48,121.56091535520946,25.048655596987608
48436,帶狀樹穴,6.23,2.36,,,302812.83,2775327.84,2026-03-26 15:31:48,121.52356750042497,25.08529940581057
48437,帶狀樹穴,7.43,3.34,,,302169.37,2777517.5,2026-03-26 15:31:48,121.51727179297666,25.105089800939226
48438,帶狀樹穴,7.51,3.09,,,302165.65,2777512.76,2026-03-26 15:31:48,121.517234729463,25.105047137401517
48439,帶狀樹穴,7.56,3.49,,,302161.41,2777507.82,2026-03-26 15:31:48,121.51719250262539,25.105002686256547
48440,帶狀樹穴,6.95,2.77,,,302156.54,2777502.2,2026-03-26 15:31:48,121.51714400360564,25.104952117917627
48441,帶狀樹穴,6.64,2.68,,,302148.47,2777492.74,2026-03-26 15:31:48,121.51706363114704,25.104866993099503
48442,帶狀樹穴,8.52,3.98,,,302144.12,2777487.64,2026-03-26 15:31:48,121.5170203077209,25.104821101243086
48443,帶狀樹穴,6.11,2.17,,,302140.15,2777483.08,2026-03-26 15:31:48,121.51698077248456,25.10478007129831
48444,帶狀樹穴,6.9,2.52,,,302135.77,2777477.43,2026-03-26 15:31:48,121.51693713079845,25.104729215115476
48883,單一樹穴,7.88,3.86,中山區,,304192.89,2771374.08,2026-03-26 15:31:48,121.53709278088284,25.049556346211556
48884,單一樹穴,8.24,4.21,中山區,,304192.93,2771378.62,2026-03-26 15:31:48,121.53709335588293,25.04959733155336
48885,單一樹穴,8.78,4.81,中山區,,304193.14,2771391.81,2026-03-26 15:31:48,121.5370959559114,25.049716402345133
48886,單一樹穴,9.45,5.57,中山區,,304193.18,2771396.83,2026-03-26 15:31:48,121.53709654979569,25.04976172108945
48887,單一樹穴,8.95,4.92,中山區,,304193.43,2771403.02,2026-03-26 15:31:48,121.53709927089622,25.049817594979224
48888,單一樹穴,9.01,4.94,中山區,,304193.45,2771409.1,2026-03-26 15:31:48,121.53709970827086,25.049872484038648
48889,單一樹穴,9.72,5.9,中山區,,304193.67,2771414.66,2026-03-26 15:31:48,121.53710210728063,25.049922671410634
48890,帶狀樹穴,33.84,21.93,,,300824.93,2777072.19,2026-03-26 15:31:48,121.50392528597769,25.10111547789585
48891,帶狀樹穴,64.3,39.28,,,300853.82,2777073.58,2026-03-26 15:31:48,121.50421177080716,25.10112705326698
48892,帶狀樹穴,62.98,32.77,,,300889.36,2777075.31,2026-03-26 15:31:48,121.50456420050655,25.101141473301166
48893,帶狀樹穴,55.67,28.97,,,300924.48,2777076.63,2026-03-26 15:31:48,121.50491245093467,25.101152205229756
48894,帶狀樹穴,59.27,45.21,,,300982.38,2777079.2,2026-03-26 15:31:48,121.50548660288469,25.101173451683493
48895,帶狀樹穴,84.23,57.76,,,301023.22,2777081.02,2026-03-26 15:31:48,121.505891583656,25.101188501979887
48896,帶狀樹穴,59.06,36.31,,,301064.13,2777082.92,2026-03-26 15:31:48,121.5062972615027,25.10120427103233
48897,帶狀樹穴,62.01,41.96,,,301122.49,2777085.49,2026-03-26 15:31:48,121.50687597456161,25.101225496532074
48898,帶狀樹穴,93.16,61.04,,,301165.11,2777087.32,2026-03-26 15:31:48,121.50729860400861,25.101240572949386
48899,帶狀樹穴,61.7,35.87,,,301209.86,2777089.29,2026-03-26 15:31:48,121.50774235690815,25.10125683977695
48900,帶狀樹穴,51.18,32.45,,,301288.05,2777090.5,2026-03-26 15:31:48,121.50851762663605,25.10126510775825
48901,帶狀樹穴,43.86,26.42,,,301316.37,2777091.73,2026-03-26 15:31:48,121.50879845476612,25.101275249168296
48902,帶狀樹穴,14.64,6.01,,,301333.34,2777092.35,2026-03-26 15:31:48,121.50896672913092,25.1012802692148
48903,帶狀樹穴,61.63,35.71,,,301356.18,2777093.61,2026-03-26 15:31:48,121.50919322628465,25.101290867142282
48904,帶狀樹穴,54.16,33.11,,,301392.71,2777095.11,2026-03-26 15:31:48,121.50955546369164,25.101303165185453
48905,帶狀樹穴,44.67,30.83,,,301454.84,2777098.07,2026-03-26 15:31:48,121.51017157029075,25.101327770275883
48906,帶狀樹穴,62.68,34.34,,,301485.07,2777099.39,2026-03-26 15:31:48,121.51047133895385,25.10133865588833
48907,帶狀樹穴,56.85,24.0,,,301524.27,2777100.99,2026-03-26 15:31:48,121.5108600523795,25.101351762421846
48908,帶狀樹穴,62.18,34.1,,,301557.65,2777102.58,2026-03-26 15:31:48,121.51119106235015,25.101364976539745
48909,帶狀樹穴,56.84,29.41,,,301593.48,2777104.17,2026-03-26 15:31:48,121.51154636322136,25.10137810614383
48910,帶狀樹穴,55.75,28.83,,,301626.76,2777105.46,2026-03-26 15:31:48,121.51187637057133,25.10138861378007
48836,帶狀樹穴,114.84,103.51,北投區,中島,301249.88,2777052.62,2026-03-26 15:31:48,121.50813777235794,25.100924427764365
